"","sample","species","count","perc16s2","species_name","common","sample.y","site","Collection.Date","day","month","year"
"199","21MD0043","HIPELA",30,47.6190476190476,"Hippoglossoides elassodon","Flathead_Sole","PV_042","Waadah Island ",44255,28,2,2021
"200","21MD0043","AULFLA",3,4.76190476190476,"Aulorhynchus flavidus","Tube_snout","PV_042","Waadah Island ",44255,28,2,2021
"201","21MD0043","OPHELO",17,26.984126984127,"Ophiodon elongatus","Lingcod","PV_042","Waadah Island ",44255,28,2,2021
"202","21MD0044","THECHA",1102,29.9537917912476,"Gadus_chalcogrammus","Walleye_Pollock","EJ_001","Tatoosh Cut",44177,12,12,2020
"203","21MD0044","CLUPAL",1279,34.7648817613482,"Clupea pallasii","Pacific_Herring","EJ_001","Tatoosh Cut",44177,12,12,2020
"204","21MD0044","OPHELO",1298,35.2813264474042,"Ophiodon elongatus","Lingcod","EJ_001","Tatoosh Cut",44177,12,12,2020
"205","21MD0045","CLUPAL",148579,100,"Clupea pallasii","Pacific_Herring","EJ_002","Tatoosh Cut",44177,12,12,2020
"206","21MD0046","SQUACA",19071,51.7025429702326,"Squalus acanthias","Spiny_Dogfish","EJ_003","Tatoosh Cut",44177,12,12,2020
"207","21MD0046","RAJRHI",6709,18.188472591227,"Raja rhina","Longnose_Skate","EJ_003","Tatoosh Cut",44177,12,12,2020
"208","21MD0046","CLUPAL",1870,5.06967413110665,"Clupea pallasii","Pacific_Herring","EJ_003","Tatoosh Cut",44177,12,12,2020
"209","21MD0046","THECHA",9236,25.0393103074337,"Gadus_chalcogrammus","Walleye_Pollock","EJ_003","Tatoosh Cut",44177,12,12,2020
"210","21MD0047","CLUPAL",76235,98.7410467962749,"Clupea pallasii","Pacific_Herring","EJ_004","Tatoosh Cut",44177,12,12,2020
"211","21MD0047","ONCKIS",972,1.25895320372505,"Oncorhynchus kisutch","Coho_Salmon","EJ_004","Tatoosh Cut",44177,12,12,2020
"212","21MD0049","THECHA",156,10.337972166998,"Gadus_chalcogrammus","Walleye_Pollock","EJ_005","Tatoosh Cut",44177,12,12,2020
"213","21MD0049","AULFLA",17,1.12657388999337,"Aulorhynchus flavidus","Tube_snout","EJ_005","Tatoosh Cut",44177,12,12,2020
"214","21MD0049","SQUACA",384,25.4473161033797,"Squalus acanthias","Spiny_Dogfish","EJ_005","Tatoosh Cut",44177,12,12,2020
"215","21MD0049","ONCMYK",60,3.97614314115308,"Oncorhynchus mykiss","Steelhead","EJ_005","Tatoosh Cut",44177,12,12,2020
"216","21MD0049","CLUPAL",476,31.5440689198144,"Clupea pallasii","Pacific_Herring","EJ_005","Tatoosh Cut",44177,12,12,2020
"217","21MD0049","SEBELO",96,6.36182902584493,"Sebastes elongatus","Green_Striped_Rockfish","EJ_005","Tatoosh Cut",44177,12,12,2020
"218","21MD0049","ONCKIS",108,7.15705765407555,"Oncorhynchus kisutch","Coho_Salmon","EJ_005","Tatoosh Cut",44177,12,12,2020
"219","21MD0049","HEXDEC",149,9.87408880053015,"Hexagrammos decagrammus","Kelp_Greenling","EJ_005","Tatoosh Cut",44177,12,12,2020
"220","21MD0049","PARVET",63,4.17495029821074,"Parophrys vetulus","English_Sole","EJ_005","Tatoosh Cut",44177,12,12,2020
"221","21MD0050","SEBENT",9986,10.0300318397766,"Sebastes entomelas","Widow_Rockfish","EJ_006","Tatoosh Cut",44177,12,12,2020
"222","21MD0050","CLUPAL",1333,1.3388776729844,"Clupea pallasii","Pacific_Herring","EJ_006","Tatoosh Cut",44177,12,12,2020
"223","21MD0050","OPHELO",3524,3.53953857434136,"Ophiodon elongatus","Lingcod","EJ_006","Tatoosh Cut",44177,12,12,2020
"224","21MD0050","SEBAST",84718,85.0915519128976,"Sebastes sp.","Sebastes sp.","EJ_006","Tatoosh Cut",44177,12,12,2020
"225","21MD0051","CLUPAL",2024,3.48694978034284,"Clupea pallasii","Pacific_Herring","EJ_007","Tatoosh Cut",44177,12,12,2020
"226","21MD0051","SQUACA",3046,5.24765268326299,"Squalus acanthias","Spiny_Dogfish","EJ_007","Tatoosh Cut",44177,12,12,2020
"227","21MD0051","ALOSAP",11168,19.240244637781,"Alosa sapidissima","American_Shad","EJ_007","Tatoosh Cut",44177,12,12,2020
"228","21MD0051","THECHA",41807,72.0251528986131,"Gadus_chalcogrammus","Walleye_Pollock","EJ_007","Tatoosh Cut",44177,12,12,2020
"229","21MD0052","CLUPAL",359,80.1339285714286,"Clupea pallasii","Pacific_Herring","EJ_008","Tatoosh Cut",44177,12,12,2020
"230","21MD0052","ONCKIS",32,7.14285714285714,"Oncorhynchus kisutch","Coho_Salmon","EJ_008","Tatoosh Cut",44177,12,12,2020
"231","21MD0052","THECHA",57,12.7232142857143,"Gadus_chalcogrammus","Walleye_Pollock","EJ_008","Tatoosh Cut",44177,12,12,2020
"232","21MD0053","ONCKET",6484,5.00961902480859,"Oncorhynchus keta","Chum_Salmon","EJ_009","Tatoosh Cut",44177,12,12,2020
"233","21MD0053","ONCKIS",73840,57.0497021579065,"Oncorhynchus kisutch","Coho_Salmon","EJ_009","Tatoosh Cut",44177,12,12,2020
"234","21MD0053","SEBAST",28744,22.2079718150984,"Sebastes sp.","Sebastes sp.","EJ_009","Tatoosh Cut",44177,12,12,2020
"235","21MD0053","SQUACA",2128,1.64411926045538,"Squalus acanthias","Spiny_Dogfish","EJ_009","Tatoosh Cut",44177,12,12,2020
"236","21MD0053","CITSOR",4494,3.47212028030379,"Citharichthys xanthostigma","Pacific_sanddab","EJ_009","Tatoosh Cut",44177,12,12,2020
"237","21MD0053","GADMAC",13741,10.6164674614273,"Gadus macrocephalus","Pacific_Cod","EJ_009","Tatoosh Cut",44177,12,12,2020
"238","21MD0054","CLUPAL",1228,2.54914578705914,"Clupea pallasii","Pacific_Herring","EJ_010","Tatoosh Cut",44177,12,12,2020
"239","21MD0054","OPHELO",4112,8.5359018537355,"Ophiodon elongatus","Lingcod","EJ_010","Tatoosh Cut",44177,12,12,2020
"240","21MD0054","PARVET",2761,5.73142631764681,"Parophrys vetulus","English_Sole","EJ_010","Tatoosh Cut",44177,12,12,2020
"241","21MD0054","THECHA",3496,7.25717725696967,"Gadus_chalcogrammus","Walleye_Pollock","EJ_010","Tatoosh Cut",44177,12,12,2020
"242","21MD0054","SQUACA",36576,75.9263487845889,"Squalus acanthias","Spiny_Dogfish","EJ_010","Tatoosh Cut",44177,12,12,2020
"243","21MD0055","SEBAST",3823,41.8362880280149,"Sebastes sp.","Sebastes sp.","EJ_011","Tatoosh Cut",44177,12,12,2020
"244","21MD0055","SQUACA",662,7.24447362661414,"Squalus acanthias","Spiny_Dogfish","EJ_011","Tatoosh Cut",44177,12,12,2020
"245","21MD0055","ONCKET",412,4.50864521777194,"Oncorhynchus keta","Chum_Salmon","EJ_011","Tatoosh Cut",44177,12,12,2020
"246","21MD0055","ONCKIS",1632,17.8594878529219,"Oncorhynchus kisutch","Coho_Salmon","EJ_011","Tatoosh Cut",44177,12,12,2020
"247","21MD0055","ONCTSH",2609,28.5511052746772,"Oncorhynchus tshawytscha","Chinook_Salmon","EJ_011","Tatoosh Cut",44177,12,12,2020
"248","21MD0056","ALOSAP",3021,42.838910947249,"Alosa sapidissima","American_Shad","EJ_012","Tatoosh Cut",44177,12,12,2020
"249","21MD0056","SQUACA",777,11.0181508791832,"Squalus acanthias","Spiny_Dogfish","EJ_012","Tatoosh Cut",44177,12,12,2020
"250","21MD0056","ONCTSH",1388,19.6823596142938,"Oncorhynchus tshawytscha","Chinook_Salmon","EJ_012","Tatoosh Cut",44177,12,12,2020
"251","21MD0056","SEBAST",284,4.02722631877482,"Sebastes sp.","Sebastes sp.","EJ_012","Tatoosh Cut",44177,12,12,2020
"252","21MD0056","CLUPAL",318,4.50935904707884,"Clupea pallasii","Pacific_Herring","EJ_012","Tatoosh Cut",44177,12,12,2020
"253","21MD0056","THECHA",1264,17.9239931934203,"Gadus_chalcogrammus","Walleye_Pollock","EJ_012","Tatoosh Cut",44177,12,12,2020
"254","21MD0057","CLUPAL",7905,32.3869223205506,"Clupea pallasii","Pacific_Herring","EJ_013","Tatoosh Cut",44177,12,12,2020
"255","21MD0057","HEXDEC",836,3.42510652245166,"Hexagrammos decagrammus","Kelp_Greenling","EJ_013","Tatoosh Cut",44177,12,12,2020
"256","21MD0057","THECHA",14226,58.2841691248771,"Gadus_chalcogrammus","Walleye_Pollock","EJ_013","Tatoosh Cut",44177,12,12,2020
"257","21MD0057","SQUACA",1441,5.90380203212062,"Squalus acanthias","Spiny_Dogfish","EJ_013","Tatoosh Cut",44177,12,12,2020
"258","21MD0058","SEBELO",298,9.68790637191157,"Sebastes elongatus","Green_Striped_Rockfish","EJ_014","Tatoosh Cut",44177,12,12,2020
"259","21MD0058","HEXDEC",90,2.925877763329,"Hexagrammos decagrammus","Kelp_Greenling","EJ_014","Tatoosh Cut",44177,12,12,2020
"260","21MD0058","SQUACA",273,8.87516254876463,"Squalus acanthias","Spiny_Dogfish","EJ_014","Tatoosh Cut",44177,12,12,2020
"261","21MD0058","GADMAC",375,12.1911573472042,"Gadus macrocephalus","Pacific_Cod","EJ_014","Tatoosh Cut",44177,12,12,2020
"262","21MD0058","ONCKIS",1626,52.8608582574772,"Oncorhynchus kisutch","Coho_Salmon","EJ_014","Tatoosh Cut",44177,12,12,2020
"263","21MD0058","PARVET",41,1.33289986996099,"Parophrys vetulus","English_Sole","EJ_014","Tatoosh Cut",44177,12,12,2020
"264","21MD0058","ONCKET",76,2.47074122236671,"Oncorhynchus keta","Chum_Salmon","EJ_014","Tatoosh Cut",44177,12,12,2020
"265","21MD0058","THECHA",264,8.58257477243173,"Gadus_chalcogrammus","Walleye_Pollock","EJ_014","Tatoosh Cut",44177,12,12,2020
"266","21MD0058","AULFLA",33,1.07282184655397,"Aulorhynchus flavidus","Tube_snout","EJ_014","Tatoosh Cut",44177,12,12,2020
"267","21MD0059","ALOSAP",4432,34.6629125606132,"Alosa sapidissima","American_Shad","EJ_015","Tatoosh Cut",44177,12,12,2020
"268","21MD0059","SQUACA",3717,29.0708587517597,"Squalus acanthias","Spiny_Dogfish","EJ_015","Tatoosh Cut",44177,12,12,2020
"269","21MD0059","SEBAST",4637,36.2662286876271,"Sebastes sp.","Sebastes sp.","EJ_015","Tatoosh Cut",44177,12,12,2020
"270","21MD0060","THECHA",1084,3.12797576107344,"Gadus_chalcogrammus","Walleye_Pollock","EJ_016","Tatoosh Cut",44177,12,12,2020
"271","21MD0060","ALOSAP",452,1.30428509594575,"Alosa sapidissima","American_Shad","EJ_016","Tatoosh Cut",44177,12,12,2020
"272","21MD0060","GADMAC",8299,23.9474823257827,"Gadus macrocephalus","Pacific_Cod","EJ_016","Tatoosh Cut",44177,12,12,2020
"273","21MD0060","SEBAST",13963,40.291444236041,"Sebastes sp.","Sebastes sp.","EJ_016","Tatoosh Cut",44177,12,12,2020
"274","21MD0060","SQUACA",10857,31.3288125811571,"Squalus acanthias","Spiny_Dogfish","EJ_016","Tatoosh Cut",44177,12,12,2020
"275","21MD0061","SQUACA",6917,7.13401679077539,"Squalus acanthias","Spiny_Dogfish","EJ_017","Tatoosh Cut",44177,12,12,2020
"276","21MD0061","SEBAST",55599,57.3433857959116,"Sebastes sp.","Sebastes sp.","EJ_017","Tatoosh Cut",44177,12,12,2020
"277","21MD0061","ALOSAP",8611,8.88116504053301,"Alosa sapidissima","American_Shad","EJ_017","Tatoosh Cut",44177,12,12,2020
"278","21MD0061","THECHA",25831,26.64143237278,"Gadus_chalcogrammus","Walleye_Pollock","EJ_017","Tatoosh Cut",44177,12,12,2020
"279","21MD0062","ANOFIM",5257,6.09584990549519,"Anoplopoma fimbria","Sablefish","EJ_018","Tatoosh Cut",44177,12,12,2020
"280","21MD0062","THECHA",10862,12.5952295365206,"Gadus_chalcogrammus","Walleye_Pollock","EJ_018","Tatoosh Cut",44177,12,12,2020
"281","21MD0062","CLUPAL",33313,38.6286946741034,"Clupea pallasii","Pacific_Herring","EJ_018","Tatoosh Cut",44177,12,12,2020
"282","21MD0062","SQUACA",36807,42.6802258838808,"Squalus acanthias","Spiny_Dogfish","EJ_018","Tatoosh Cut",44177,12,12,2020
"283","21MD0063","ALOSAP",135,4.53934095494284,"Alosa sapidissima","American_Shad","EJ_019","Tatoosh Cut",44177,12,12,2020
"284","21MD0063","ONCKIS",208,6.99394754539341,"Oncorhynchus kisutch","Coho_Salmon","EJ_019","Tatoosh Cut",44177,12,12,2020
"285","21MD0063","GADMAC",35,1.1768661735037,"Gadus macrocephalus","Pacific_Cod","EJ_019","Tatoosh Cut",44177,12,12,2020
"286","21MD0063","THECHA",2062,69.3342299932751,"Gadus_chalcogrammus","Walleye_Pollock","EJ_019","Tatoosh Cut",44177,12,12,2020
"287","21MD0063","CLUPAL",150,5.04371217215871,"Clupea pallasii","Pacific_Herring","EJ_019","Tatoosh Cut",44177,12,12,2020
"288","21MD0063","HIPELA",384,12.9119031607263,"Hippoglossoides elassodon","Flathead_Sole","EJ_019","Tatoosh Cut",44177,12,12,2020
"289","21MD0064","CLUPAL",76753,67.157531849363,"Clupea pallasii","Pacific_Herring","EJ_020","Tatoosh Cut",44177,12,12,2020
"290","21MD0064","THECHA",37535,32.842468150637,"Gadus_chalcogrammus","Walleye_Pollock","EJ_020","Tatoosh Cut",44177,12,12,2020
"291","21MD0065","CLUPAL",2394,81.7064846416382,"Clupea pallasii","Pacific_Herring","EJ_021","Tatoosh Cut",44177,12,12,2020
"292","21MD0065","HEXDEC",250,8.53242320819113,"Hexagrammos decagrammus","Kelp_Greenling","EJ_021","Tatoosh Cut",44177,12,12,2020
"293","21MD0065","THECHA",69,2.35494880546075,"Gadus_chalcogrammus","Walleye_Pollock","EJ_021","Tatoosh Cut",44177,12,12,2020
"294","21MD0065","AULFLA",61,2.08191126279863,"Aulorhynchus flavidus","Tube_snout","EJ_021","Tatoosh Cut",44177,12,12,2020
"295","21MD0065","SQUACA",156,5.32423208191126,"Squalus acanthias","Spiny_Dogfish","EJ_021","Tatoosh Cut",44177,12,12,2020
"296","21MD0066","HIPELA",8816,8.92271567952714,"Hippoglossoides elassodon","Flathead_Sole","EJ_022","Tatoosh Cut",44177,12,12,2020
"297","21MD0066","SQUACA",89988,91.0772843204729,"Squalus acanthias","Spiny_Dogfish","EJ_022","Tatoosh Cut",44177,12,12,2020
"298","21MD0067","THAPAC",12,1.06571936056838,"Thaleichthys pacificus","Eulachon","EJ_023","Tatoosh Cut",44177,12,12,2020
"299","21MD0067","RAJRHI",20,1.77619893428064,"Raja rhina","Longnose_Skate","EJ_023","Tatoosh Cut",44177,12,12,2020
"300","21MD0067","SCOMAR",16,1.42095914742451,"Scorpaenichthys marmoratus","Cabezon","EJ_023","Tatoosh Cut",44177,12,12,2020
"301","21MD0067","THECHA",300,26.6429840142096,"Gadus_chalcogrammus","Walleye_Pollock","EJ_023","Tatoosh Cut",44177,12,12,2020
"302","21MD0067","SQUACA",16,1.42095914742451,"Squalus acanthias","Spiny_Dogfish","EJ_023","Tatoosh Cut",44177,12,12,2020
"303","21MD0067","ONCKIS",58,5.15097690941385,"Oncorhynchus kisutch","Coho_Salmon","EJ_023","Tatoosh Cut",44177,12,12,2020
"304","21MD0067","ALOSAP",668,59.3250444049734,"Alosa sapidissima","American_Shad","EJ_023","Tatoosh Cut",44177,12,12,2020
"305","21MD0067","AULFLA",36,3.19715808170515,"Aulorhynchus flavidus","Tube_snout","EJ_023","Tatoosh Cut",44177,12,12,2020
"306","21MD0068","CLUPAL",59470,100,"Clupea pallasii","Pacific_Herring","EJ_024","Tatoosh Cut",44177,12,12,2020
"307","21MD0069","HEXDEC",377,41.6114790286976,"Hexagrammos decagrammus","Kelp_Greenling","EJ_025","Tatoosh Cut",44177,12,12,2020
"308","21MD0069","CLUPAL",455,50.2207505518764,"Clupea pallasii","Pacific_Herring","EJ_025","Tatoosh Cut",44177,12,12,2020
"309","21MD0069","SEBAST",14,1.54525386313466,"Sebastes sp.","Sebastes sp.","EJ_025","Tatoosh Cut",44177,12,12,2020
"310","21MD0069","RAJRHI",12,1.32450331125828,"Raja rhina","Longnose_Skate","EJ_025","Tatoosh Cut",44177,12,12,2020
"311","21MD0069","HIPELA",24,2.64900662251656,"Hippoglossoides elassodon","Flathead_Sole","EJ_025","Tatoosh Cut",44177,12,12,2020
"312","21MD0069","OPHELO",13,1.43487858719647,"Ophiodon elongatus","Lingcod","EJ_025","Tatoosh Cut",44177,12,12,2020
"313","21MD0069","ONCMYK",11,1.21412803532009,"Oncorhynchus mykiss","Steelhead","EJ_025","Tatoosh Cut",44177,12,12,2020
"314","21MD0070","OPHELO",7,5.22388059701492,"Ophiodon elongatus","Lingcod","EJ_026","Tatoosh Cut",44177,12,12,2020
"315","21MD0070","RAJRHI",2,1.49253731343284,"Raja rhina","Longnose_Skate","EJ_026","Tatoosh Cut",44177,12,12,2020
"316","21MD0070","CLUPAL",34,25.3731343283582,"Clupea pallasii","Pacific_Herring","EJ_026","Tatoosh Cut",44177,12,12,2020
"317","21MD0070","AULFLA",7,5.22388059701492,"Aulorhynchus flavidus","Tube_snout","EJ_026","Tatoosh Cut",44177,12,12,2020
"318","21MD0070","HYDCOL",6,4.47761194029851,"Hydrolagus colliei","Spotted_Ratfish","EJ_026","Tatoosh Cut",44177,12,12,2020
"319","21MD0070","GADMAC",78,58.2089552238806,"Gadus macrocephalus","Pacific_Cod","EJ_026","Tatoosh Cut",44177,12,12,2020
"320","21MD0071","CLUPAL",106721,96.3420689157105,"Clupea pallasii","Pacific_Herring","EJ_027","Tatoosh Cut",44177,12,12,2020
"321","21MD0071","ONCKET",1954,1.76396775387504,"Oncorhynchus keta","Chum_Salmon","EJ_027","Tatoosh Cut",44177,12,12,2020
"322","21MD0071","THECHA",2098,1.89396333041445,"Gadus_chalcogrammus","Walleye_Pollock","EJ_027","Tatoosh Cut",44177,12,12,2020
"323","21MD0073","ALOSAP",34503,26.0174188440222,"Alosa sapidissima","American_Shad","EJ_028","Tatoosh Cut",44177,12,12,2020
"324","21MD0073","THECHA",6445,4.85993288843645,"Gadus_chalcogrammus","Walleye_Pollock","EJ_028","Tatoosh Cut",44177,12,12,2020
"325","21MD0073","PARVET",7288,5.49560758586887,"Parophrys vetulus","English_Sole","EJ_028","Tatoosh Cut",44177,12,12,2020
"326","21MD0073","SQUACA",15939,12.0190023752969,"Squalus acanthias","Spiny_Dogfish","EJ_028","Tatoosh Cut",44177,12,12,2020
"327","21MD0073","CITSOR",1775,1.33846095841345,"Citharichthys xanthostigma","Pacific_sanddab","EJ_028","Tatoosh Cut",44177,12,12,2020
"328","21MD0073","SEBAST",66665,50.2695773479621,"Sebastes sp.","Sebastes sp.","EJ_028","Tatoosh Cut",44177,12,12,2020
"329","21MD0074","CLUPAL",95077,94.4254642963552,"Clupea pallasii","Pacific_Herring","EJ_029","Tatoosh Cut",44177,12,12,2020
"330","21MD0074","SQUACA",5613,5.57453570364485,"Squalus acanthias","Spiny_Dogfish","EJ_029","Tatoosh Cut",44177,12,12,2020
"331","21MD0075","SEBELO",86,2.53164556962025,"Sebastes elongatus","Green_Striped_Rockfish","EJ_030","Tatoosh Cut",44177,12,12,2020
"332","21MD0075","THECHA",87,2.56108330880188,"Gadus_chalcogrammus","Walleye_Pollock","EJ_030","Tatoosh Cut",44177,12,12,2020
"333","21MD0075","OPHELO",1071,31.5278186635266,"Ophiodon elongatus","Lingcod","EJ_030","Tatoosh Cut",44177,12,12,2020
"334","21MD0075","SQUACA",1247,36.7088607594937,"Squalus acanthias","Spiny_Dogfish","EJ_030","Tatoosh Cut",44177,12,12,2020
"335","21MD0075","SEBAST",702,20.6652929055049,"Sebastes sp.","Sebastes sp.","EJ_030","Tatoosh Cut",44177,12,12,2020
"336","21MD0075","HEXDEC",132,3.88578157197527,"Hexagrammos decagrammus","Kelp_Greenling","EJ_030","Tatoosh Cut",44177,12,12,2020
"337","21MD0075","ONCKIS",72,2.11951722107742,"Oncorhynchus kisutch","Coho_Salmon","EJ_030","Tatoosh Cut",44177,12,12,2020
"338","21MD0076","ONCMYK",1,100,"Oncorhynchus mykiss","Steelhead","EJ_031","Tatoosh Cut",44215,19,1,2021
"339","21MD0077","SEBAST",49078,59.872393895402,"Sebastes sp.","Sebastes sp.","EJ_032","Tatoosh Cut",44215,19,1,2021
"340","21MD0077","OPHELO",8063,9.83640555806322,"Ophiodon elongatus","Lingcod","EJ_032","Tatoosh Cut",44215,19,1,2021
"341","21MD0077","SEBENT",8700,10.6135096558539,"Sebastes entomelas","Widow_Rockfish","EJ_032","Tatoosh Cut",44215,19,1,2021
"342","21MD0077","CITSOR",16130,19.6776908906809,"Citharichthys xanthostigma","Pacific_sanddab","EJ_032","Tatoosh Cut",44215,19,1,2021
"343","21MD0078","ALOSAP",935,8.79751599548363,"Alosa sapidissima","American_Shad","EJ_033","Tatoosh Cut",44215,19,1,2021
"344","21MD0078","CLUPAL",6571,61.827248776816,"Clupea pallasii","Pacific_Herring","EJ_033","Tatoosh Cut",44215,19,1,2021
"345","21MD0078","ONCTSH",464,4.36582611968385,"Oncorhynchus tshawytscha","Chinook_Salmon","EJ_033","Tatoosh Cut",44215,19,1,2021
"346","21MD0078","THECHA",228,2.14527662777569,"Gadus_chalcogrammus","Walleye_Pollock","EJ_033","Tatoosh Cut",44215,19,1,2021
"347","21MD0078","ONCKIS",2430,22.8641324802409,"Oncorhynchus kisutch","Coho_Salmon","EJ_033","Tatoosh Cut",44215,19,1,2021
"348","21MD0079","THECHA",1295,1.43070209357565,"Gadus_chalcogrammus","Walleye_Pollock","EJ_034","Tatoosh Cut",44215,19,1,2021
"349","21MD0079","OPHELO",6247,6.90161851626802,"Ophiodon elongatus","Lingcod","EJ_034","Tatoosh Cut",44215,19,1,2021
"350","21MD0079","SEBENT",9708,10.7252941501409,"Sebastes entomelas","Widow_Rockfish","EJ_034","Tatoosh Cut",44215,19,1,2021
"351","21MD0079","CITSOR",1150,1.27050765066564,"Citharichthys xanthostigma","Pacific_sanddab","EJ_034","Tatoosh Cut",44215,19,1,2021
"352","21MD0079","SEBAST",72115,79.6718775893498,"Sebastes sp.","Sebastes sp.","EJ_034","Tatoosh Cut",44215,19,1,2021
"353","21MD0080","PARVET",34930,58.0039853869146,"Parophrys vetulus","English_Sole","EJ_035","Tatoosh Cut",44215,19,1,2021
"354","21MD0080","THECHA",1162,1.92959149784125,"Gadus_chalcogrammus","Walleye_Pollock","EJ_035","Tatoosh Cut",44215,19,1,2021
"355","21MD0080","CLUPAL",24128,40.0664231152441,"Clupea pallasii","Pacific_Herring","EJ_035","Tatoosh Cut",44215,19,1,2021
"356","21MD0081","SEBAST",3,2.4,"Sebastes sp.","Sebastes sp.","EJ_036","Tatoosh Cut",44215,19,1,2021
"357","21MD0081","OPHELO",5,4,"Ophiodon elongatus","Lingcod","EJ_036","Tatoosh Cut",44215,19,1,2021
"358","21MD0081","AULFLA",5,4,"Aulorhynchus flavidus","Tube_snout","EJ_036","Tatoosh Cut",44215,19,1,2021
"359","21MD0081","SQUACA",5,4,"Squalus acanthias","Spiny_Dogfish","EJ_036","Tatoosh Cut",44215,19,1,2021
"360","21MD0081","THECHA",11,8.8,"Gadus_chalcogrammus","Walleye_Pollock","EJ_036","Tatoosh Cut",44215,19,1,2021
"361","21MD0081","HYDCOL",8,6.4,"Hydrolagus colliei","Spotted_Ratfish","EJ_036","Tatoosh Cut",44215,19,1,2021
